Q12768,0.00024607110921974056
P27824,0.0001770700053074663
Q9UHD1,0.00012889415319978156
Q7Z6G3,6.47968209055095e-05
Q5TCZ1,0.00023960391382596058
P25205,0.002793255991503574
P0CG48,0.00011840767958316698
Q9NTG7,0.00016501987473029243
P05387,6.748140461590144e-05
Q07890,8.416796838113755e-05
Q8TE12,0.0007420749210199623
Q15154,8.51369628935119e-05
Q15438,5.225058200880016e-05
Q6TCH4,0.0001302282879346765
Q9Y4P3,3.5445099793175104e-05
P11215,4.7874216256317876e-05
Q8N7W2,0.0002791013056973101
P17812,4.743536388914734e-05
Q8TDX7,4.677225271646871e-05
Q9NZ72,8.117691407173956e-05
Q9NZW5,4.185903590985535e-05
O43683,3.74112992928951e-05
O43283,0.00011748667586510895
O94762,4.539086573805754e-05
Q12913,6.636817212617844e-05
O75420,0.000176164025570761
P15924,5.7605797169747e-05
O95232,0.00010387188561586627
Q9BV19,0.00016828648063367237
P26678,3.2844272416524816e-05
Q969Q6,7.357140840702373e-05
Q9NP79,4.044789477010132e-05
Q6RFH5,7.322137143011619e-05
O43715,0.00014414636985773287
Q68E01,7.353096306223262e-05
P33527,6.918907846505717e-05
P51677,0.0003072540822074597
P09661,0.00022008468711072073
Q8IWY9,4.0643783120808825e-05
Q9P2G3,3.876523030700986e-05
Q9NUJ1,4.349355020190968e-05
P84077,0.00014531870304316163
Q14135,6.356022877143419e-05
P48436,7.986864042585798e-05
Q15532,0.0001777062126363811
Q03426,7.53330678155778e-05
Q5HYK7,3.1966178485010136e-05
O75558,6.652051993584539e-05
O15498,4.857940899483604e-05
P30536,6.0209262140577866e-05
O00291,9.035462927227185e-05
P48059,6.470049967604905e-05
P02792,6.42338092008418e-05
Q99426,4.476726181286232e-05
Q96G23,0.00019080139958299266
Q70EL3,3.0145739896028157e-05
Q9NWS9,0.00034590973742829696
Q6P1L5,0.00011753793096225051
Q96EP1,0.00019176589137269993
Q8TF42,0.00020840176254783053
P14866,0.00016940396537255814
O14931,4.522213923321373e-05
P53816,0.0001274629028314082
Q9Y6D6,8.121542971298538e-05
P32242,6.49959884275971e-05
Q7Z7H8,0.00015639035033149104
Q9NZM3,7.460900496409385e-05
Q8IY18,0.0001273723092599669
Q9ULC4,0.0022838729717915567
P38398,5.784122605281753e-05
P00403,3.098722277118965e-05
Q8TAA3,0.00032172101788057307
P17568,0.00010035802285556297
O43379,0.0001273723092599669
Q96M27,0.0002877223095821909
P19012,5.599879311241306e-05
O95405,0.0001866110061980108
Q9Y2D8,3.4230107934764265e-05
Q9NPJ3,0.0001656663196987701
Q13352,5.663242615773571e-05
