P45985,0.0008226507910732877
Q14315,0.00013306272699201222
P23769,0.0005535183264155445
P29590,0.01185728179516314
P15927,0.0028456838148728366
P40763,0.007895501489106949
P84077,4.751940305744646e-05
Q9NZ52,0.00030110375724251164
P61204,2.4621577594327747e-05
P53365,0.00022460995523151999
P53367,5.035293105869452e-07
P05067,0.001500805176450669
Q92624,0.0002777621160154342
P51693,0.00013531189923727058
O75553,9.955710939951749e-05
Q99967,0.0006359526606435707
P05549,0.004128284050737141
Q09472,0.018409410781901486
P04114,0.00033303035418368553
P55157,6.803565137319896e-06
P32121,0.004443583925050055
Q12967,0.0001276134087764672
P07333,0.00032641176114132513
P62993,0.004817809643197994
P48634,0.0002717382437422562
P02730,0.0001876826514240576
Q9BWU0,3.83254677106502e-06
P20749,0.002033845187988892
Q99728,0.004107317318712735
P08588,8.523191806627383e-05
O14908,2.24909542713535e-05
P38398,0.0159558878420243
P18846,0.0006132753227262079
P43246,0.003590626851728607
P52701,0.0010167689682662314
O00192,1.239108846518612e-05
P55291,2.53439001443517e-07
P49810,0.0004087812189194008
P07384,0.00041305861915468006
P20807,5.5710507860456406e-06
Q8WZ42,0.0002725410183726077
Q14643,0.0006560089397884689
P35219,1.3406441616147439e-05
Q96QZ7,0.00019982608885385595
P35222,0.007682952960747854
P06400,0.008719396771291837
P39880,0.000557140891867262
Q99816,0.0031950912774094176
P38936,0.008356795162058294
P33992,0.003695158116535386
P49736,0.004731232614263492
O00311,0.0004236125495000913
Q13416,0.0011653480138700363
Q9UBU7,0.00025253435069581826
O43823,0.0006561608729839442
P27694,0.003358757649833757
O43913,0.0004980063218629918
P25205,0.0007238441320369934
Q15642,0.0003213326401986684
P60953,0.0007308451365408237
Q16667,0.0002549292633595302
P24941,0.007764774688932551
Q99708,0.0013005745088858695
P28749,0.001347442398336197
Q00610,0.0012958485571950046
O14964,0.0013075999802504327
P17936,8.608369432748007e-05
P02452,1.2032435657561712e-05
P10599,0.0004766250361787572
P15336,0.002359077744131352
P84022,0.0079889035361077
Q13485,0.0032585408392444607
P30281,0.0010094401583923447
Q9UBQ5,0.0001151149647036143
Q15311,0.0001630625142309874
P14635,0.0038807250073093712
P41240,0.00101290497389015
P08069,0.0026161756624546203
P07585,0.0001963655168952326
P00533,0.008405847622608981
Q14190,1.5431671101358538e-05
P27540,0.000755058524064701
P81133,1.5431671101358538e-05
Q99075,0.0001788947304921597
Q05516,0.0038673153063851075
P12004,0.006334278393739369
P24522,0.0014734517260321174
P18146,0.002542971381483253
Q92793,0.01343205248849429
Q14980,0.00036137541146647996
P11171,2.7326695047704784e-05
P19174,0.0037454132147663856
P68104,0.05905737553647359
Q86UP2,4.893102697010405e-05
P29692,0.0004555814649806021
P35968,0.0006095228052324013
