Q12905,0.00014970159574271283
Q06547,6.234194365892335e-05
Q13951,5.6626206559674804e-05
P61019,0.00012600418480581012
O14924,5.814304240242365e-05
O75503,4.020243922357734e-05
P19105,3.2864276211699775e-05
Q9Y6C2,0.00011697301197573297
O00161,0.00032919314544776416
P29353,0.0007305700289771665
P30044,9.063438043422484e-05
Q9UJ41,2.44266789278e-05
Q8IX07,4.0660794613720675e-05
Q9BV68,3.037016576378739e-05
Q9UM73,0.0001562841360973442
O43763,3.108631570763817e-05
P18859,0.00022888320968067604
Q9NQ87,7.089713725826451e-05
O75084,3.510728569533108e-05
Q96KN1,3.6968857444350164e-05
P22301,7.92281301477866e-05
Q9BVA0,7.708827866324175e-05
Q13685,7.29406661509859e-05
Q9Y5W3,8.247442712398612e-05
P11171,0.00010477633395482918
Q15652,7.529931366526638e-05
O43745,4.9107094417627826e-05
P49761,7.758271883674633e-05
Q15007,2.3989322630114417e-05
Q01658,0.0001311633931993175
Q9BST9,3.445739719853178e-05
O60830,3.235530946843628e-05
Q86UW9,0.00024184312617145598
Q96GE4,3.2923590447678506e-05
P07919,3.0467693724324017e-05
P35326,5.1327321236545236e-05
Q9BYX4,3.2006659067209104e-05
O75475,0.00013181189672000678
A1A4G5,0.00015441973608748777
O75864,4.175686540483664e-05
Q9NYB9,9.538164861433496e-05
Q6ZU80,0.00010870626920123644
Q9BTY7,0.00010364044659319101
Q8NHU6,7.422434038259886e-05
Q99967,0.00016023098500879854
Q9HAF1,0.0002468430788124404
Q16385,4.553944395541879e-05
P25685,4.1147735607742414e-05
Q13131,0.0002370082548094341
Q32MZ4,0.0003448819871161112
O15173,8.798671648441591e-05
P14625,8.96167290024964e-05
P22459,0.00022524519451827684
Q96MF7,7.012474452576532e-05
Q9H0A6,8.557493671460725e-05
P01892,0.00012324136098749332
Q9H869,6.937783018452778e-05
Q96MW5,5.416345149680701e-05
Q9H3S7,0.00026319081238373836
P50549,0.00011420933616731572
P49458,6.522829555350458e-05
Q02539,6.973830195603484e-05
Q8WYA6,0.00012907557103605412
Q9P0J0,5.087016380307507e-05
P83876,9.045519783305717e-05
P62987,0.0002865733839225406
Q9BYV6,3.173082292061241e-05
P15382,4.06876741624841e-05
Q9UKY1,6.324616509248291e-05
Q9H3Z4,5.920906071147421e-05
Q86UT6,0.0001404803622401119
Q9Y285,7.642910013491106e-05
O60237,0.00015201286223253207
O75688,0.00015774237808903688
P22748,3.299620766465727e-05
O60825,9.094580852240342e-05
Q8IYD9,7.214315824545193e-05
P05091,0.001694393588688693
P50150,5.1774976619969224e-05
P55072,5.1804282040731184e-05
Q96RT7,4.2979764242541806e-05
Q8NCQ5,4.594030419600818e-05
Q96BY2,0.00011323149500600343
Q12788,3.518904785428631e-05
Q7Z6J9,0.0003072540822074597
Q15650,0.00011666426829979886
P10124,8.135298848695627e-05
P09661,5.6409493539184064e-05
O60884,3.0289131803060776e-05
P57075,4.2517208567311506e-05
O75916,4.892311983397264e-05
Q92481,8.967070667499554e-05
P50552,7.412643471448591e-05
O60292,4.181299576085245e-05
Q13415,0.00011778834312976464
P19021,0.0002810181819599293
P28676,3.041414349493376e-05
P82933,3.8094643181377175e-05
P49720,2.989058211010542e-05
O76039,4.041227089149319e-05
Q9UHY8,3.386187951071692e-05
Q9Y6N8,4.33107141553459e-05
Q9BPZ3,7.529520714864674e-05
Q16666,3.720595911329563e-05
Q9Y250,0.0002547105089682313
Q16514,3.0233251486093906e-05
P07947,4.370274662454086e-05
Q8ND76,9.962903788605275e-05
Q52LJ0,0.0001248575840895678
Q8IW50,6.106575003094261e-05
Q14106,3.229683342553847e-05
O75969,0.00022925466691517014
O43491,9.635601546006641e-05
Q96C92,6.23191192492635e-05
P27448,6.697364686484814e-05
Q9BRG1,0.0001273723092599669
Q9NSC5,0.00011390577869912614
Q96HR9,0.0004996079171563602
Q7Z7A3,8.481831268096146e-05
Q92730,2.6820360062797683e-05
Q96LA8,3.4170372368377343e-05
Q13569,4.866858730612404e-05
Q16322,6.49959884275971e-05
P14555,9.578643895808952e-05
Q13113,0.00018771247317441716
Q7Z7H8,7.10061849558236e-05
Q9H190,3.299620766465727e-05
Q96A65,4.218370744916294e-05
Q05D60,0.00015831254465652512
Q9H089,3.991514991571039e-05
Q8IXQ9,6.306830508894694e-05
Q96E09,4.3882299736904274e-05
O00327,0.00011179100296350714
Q86XP3,2.9188632104006906e-05
Q9H867,0.000652391484643431
Q9NR33,7.204380643873921e-05
Q5JVS0,4.365699140901999e-05
Q92610,0.00028025962094883303
P61964,4.034583593366085e-05
Q15751,0.00044040494042700735
Q8IZJ1,3.351659552547929e-05
P50613,7.102533226312183e-05
Q9HB19,3.05317958907823e-05
P35913,7.767993608704215e-05
Q96AX9,4.5761856286268336e-05
P01033,0.00017516299759909234
O43402,0.0001273723092599669
Q9C000,0.0001273723092599669
Q96PU4,5.023950792934027e-05
Q8IWZ8,0.00014390894230759563
Q6ZMU5,4.364005660882334e-05
Q9NXF7,4.230496755787268e-05
Q6ZVD8,0.0001433721085506684
Q9NYF0,0.00010263443510081197
Q86W92,0.00011537578653658497
O43683,0.00012344697825663998
O14593,7.76102719344151e-05
Q9P055,3.6225416324989646e-05
P52907,0.00024135054909827692
P51681,0.0001273723092599669
P19087,5.131733970221605e-05
Q99704,4.42797233746815e-05
Q9BWQ6,0.0001288810968977065
Q92674,0.0001273723092599669
P29803,0.0003183724229414461
Q9P0W2,3.6318470012917394e-05
P20933,0.00024138883055217598
P51665,9.41448507089518e-05
Q5SNT6,0.00029994562020323656
P30307,7.54740686998689e-05
P49406,5.973224130636183e-05
O60941,0.00022152517297876408
Q70Z53,0.00010034576999507434
P15531,3.628843526695386e-05
P85299,8.514666812905138e-05
Q5JTD0,7.670941340962844e-05
P09086,0.0001132021269229821
